X,Y
6.78654695604,10.5893622736
7.24715986985,10.7137322797
6.04651262575,7.99042835781
6.91496301453,8.9952292333
6.37496264013,7.45724590282
7.05899222188,7.45726574731
6.7294136976,10.4177825053
6.90035113113,9.57301543668
6.15340702958,9.28370444173
7.13699076392,8.72955214664
6.06540376239,9.25698838267
6.92956916756,10.2224906444
6.99783057709,9.84224595188
6.42415566013,7.65012889255
7.24020869262,7.05479280323
6.33704054559,7.85083420817
6.0372984413,6.84241711146
6.43139126795,9.11413288206
6.86755655848,7.86648027041
7.07394678434,6.90489036831
6.37737106335,8.82002607771
6.7095056622,8.57560241834
6.42135640054,10.2016103745
7.35933107053,7.77637139876
7.22213168881,11.1514077435
6.08519685818,11.300028427
6.24961100886,10.6967343773
7.27306318699,8.3434524728
6.91918348173,6.97945175007
6.99141478973,11.6366081534
6.48550616464,9.01657339371
7.13858241555,8.37590788784
6.12846976625,10.4142364425
6.0563136374,9.57855101491
7.00201241815,10.5463045933
6.70152372264,8.02376651183
6.04591142289,10.0264232592
6.44568103085,11.5900939112
6.66443502403,8.38202358305
6.02920924828,11.3016566079
6.28311093531,11.2859387761
7.06533903739,11.5705934604
6.20012585695,9.40576201953
7.33085147765,9.58301512066
7.24439252067,6.93036385531
6.17824292071,7.75413967277
6.39797055769,10.4580382581
6.31223348166,10.4019789028
6.87216040597,7.63061223645
6.78515055711,7.90085835593
6.61335914096,7.91188688773
6.89930924848,9.34807890702
7.0430558356,10.0890283104
7.15915621256,7.4781935627
6.66967567464,8.81197254883
6.12818432118,6.767537711
6.68241036077,8.68472048295
7.06957694989,8.92847032339
7.05960680264,11.2661499268
6.43883269669,7.04467473527
6.31607512774,8.71803716199
6.58496858816,7.98441544662
6.46646866924,8.18880790347
6.67909954889,7.55540809405
6.61485969433,11.6661238183
7.18108740422,8.77647751149
6.78869405956,7.7899025737
6.70613159278,9.14960927291
7.04671620411,11.3496260086
6.57973058972,8.34167055717
7.09427336006,7.24295134715
6.78336512489,10.864217101
6.90532500233,10.8380339489
6.37199131581,11.1367759335
6.05052671668,11.0427737737
6.44350721869,10.1051773018
7.1539712761,10.7001901437
6.30381366626,9.82953209836
6.22435295545,10.441980537
7.28875140558,10.1783734608
7.11786289517,10.3561152442
7.19653749031,8.2765934201
6.16774383375,10.5570390495
7.15961301987,11.5764906053
6.96342087839,8.6504901397
6.94432979074,7.16382179002
6.83217463899,10.2889772515
6.81901638689,9.78360572078
6.12474761394,9.34047055488
6.40407110549,9.20242426251
6.2182237998,6.90704376757
6.99957804019,9.24328326086
6.21819447708,11.2589171041
7.30253235822,10.9794536418
6.54399771276,10.9610043511
7.17888033232,9.59886610126
6.12967016719,7.95015374024
6.96335571691,7.41858514942
7.14979058587,11.2185164416
6.25176197212,9.6454255678
6.37224659792,8.41152957719
6.69624428322,8.92561201246
6.90542544873,8.40424727106
6.78867422105,7.6893405477
6.66360719199,10.1241061829
7.21129953369,9.03062991577
6.26275225159,8.12198048168
6.6219496705,9.65879833245
6.43073624245,10.6920554081
7.30157742675,10.2706358344
7.00396497924,11.2121715252
6.48463992638,10.4863787098
6.1391229295,9.66491562105
6.53631331032,8.90938083894
6.12703355694,8.19024402738
6.06369050185,8.34655396025
6.91372849053,9.76301130262
6.45995789274,10.996523494
6.61865556621,7.08189056282
6.28294870708,9.73867134692
6.38280726544,7.3582329978
6.8745612376,11.3180239878
6.03080845487,7.19253260841
6.28679847738,8.3481472616
7.19068433953,9.26709700799
7.05053602669,8.69066383616
6.28620534888,7.07408199099
6.20374146555,9.73496271657
7.28112621897,8.4990741662
6.84406080088,11.1980023848
6.31220891239,6.86200013557
6.66378078613,7.16601826567
6.09294972135,8.49058393105
6.60808454768,9.20091948369
6.42705919635,9.50626642614
6.78004715644,7.17783279245
7.09410487493,8.80732985545
6.83903723307,9.67658026032
6.5714441897,7.54057758334
6.45398113888,7.27507330602
6.48423270748,11.7159102108
6.30676893702,9.96753108544
6.38904867763,10.4005877056
6.7957940815,8.54851093012
6.99453844993,11.5571712486
6.96115942628,7.88766115825
7.23215241138,8.41635834165
7.1054116711,10.4846915879
6.71821375045,11.3816668682
6.71575743842,10.959975179
6.91503980658,7.07458921315
6.49590623207,9.75488544437
7.17836123698,7.29774190921
6.71917782947,10.2684470141
7.13550825114,7.67835672783
6.12054501578,9.15574380325
6.44558623013,11.2145229129
6.6578930843,10.3315767054
6.76847189401,10.1973066238
6.66429925978,9.92835512939
6.48826436744,10.1669969674
6.30931289008,9.39441160455
6.16014645308,10.7571128633
6.20173824895,7.92110946826
6.02509087875,7.01571462308
6.0489854583,8.77204418408
6.63340505126,8.14905647105
6.22626309603,9.9918901269
6.90635061391,9.25932220208
6.6003559973,8.59279573152
6.30025369656,10.0455306379
6.61786354215,10.4458275624
7.12235066881,11.5034506298
7.10832029685,7.80743142649
6.94874846265,11.1309508193
7.10096794749,9.75204732933
6.15369282267,8.93755071659
6.25983781648,9.90800161975
6.71240239453,9.55958992439
6.991852093,10.6615613381
6.34414205144,10.6549897107
6.76471954119,7.96564488523
6.20288800448,10.6430433003
6.54062423891,7.8622704193
6.43791896394,10.9287585984
6.72682067491,8.46680348189
7.09806358294,9.45993941244
6.39484283893,9.37622592364
7.05535801452,9.18827705499
6.90596724135,7.34373255436
6.1464601635,11.0649203918
6.91166494233,8.49327265478
7.24181610826,8.60644404237
6.94790310858,8.56890727855
6.05676261075,10.2218605757
6.38702383724,10.5673521187
6.62713981501,11.0247603833
6.99826328737,7.071843292
6.54998662716,9.09741636637
7.2071653339,7.21439524575
6.76894283811,9.10779014083
6.44844658871,8.73458506838
7.04040240162,9.09520836696
6.12624627594,6.85657965485
6.14406880687,6.94551266783
6.64916136392,6.99196105012
7.01746284806,8.36074243538
6.9413075232,9.39914435559
6.31917443311,6.77079637659
7.20250342438,11.6401156248
6.71900734546,10.6442139468
6.86732324658,7.14871002344
6.61741497122,8.8900877927
6.97253509964,10.0691238197
7.36599463526,8.52042473802
6.38926019929,11.1963038545
6.32324143205,7.2671677358
6.60008153764,7.70133316049
6.64566112024,8.27059363213
6.54771184333,10.1122321697
7.19081727897,7.98259569572
6.53790574497,11.6989766053
6.6037390542,9.73952165827
6.26838890801,10.3069944709
6.58771120119,11.2797181498
6.50763454044,8.5251204348
6.90302217408,6.78062513646
6.25446487395,10.2132097749
6.54812804145,10.3372550368
6.32449973738,7.63569660209
7.24225358302,11.2145572684
6.79301564623,6.79435381784
6.15217906548,10.8788179792
7.23154047643,11.2899772996
7.07848019829,8.24741705654
7.23998471113,10.3529472074
6.40120563414,7.96234574944
6.38362251989,10.3147351034
6.86581346827,7.98820372419
6.44702512127,8.08817286555
6.64594114226,11.2161782996
7.07095691333,8.45793911612
6.74015339768,10.5116305844
6.11429359761,9.41500289169
6.94336036813,11.5692473338
6.36413104751,11.3303077815
6.56486151722,8.7307625164
6.84104478996,10.3910403247
6.465069005,9.32119843839
6.02761324687,6.75966690111
6.69256141922,7.94844097148
7.10491865115,10.2480325546
6.87073749042,7.45705750956
6.9595930376,9.66381899649
6.59077656104,8.49985838329
6.67379727854,9.8323881248
7.18136368449,7.78212124392
6.22158650242,6.79353640044
6.97431059031,8.94495587029
6.20390258455,9.82369585607
7.07170370785,10.8343596628
6.13978336072,9.05233914097
6.85380732958,10.2207696957
6.71293214904,9.65443618591
6.49476411128,11.5246126617
6.29796746819,7.95943033568
6.84219348279,8.48571348188
7.06213654645,7.57384745442
6.14620984388,9.49534859185
7.176349208,8.16843706704
7.09147033081,9.61172289832
7.05173353755,9.66242624785
7.19074976531,11.5169167292
6.51017235392,7.94408366652
6.06050596361,10.4673891567
6.87594158263,8.53971582029
6.82459517913,7.08468239625
6.06428115307,10.3426666364
6.30771440094,7.15025599165
6.12349681415,10.0867756863
6.07139098433,6.78972751686
6.12837762789,8.57770364673
7.11109597076,11.6629458416
7.16025247269,10.8626565252
6.1496508121,10.1693837856
7.18966404747,9.80057959864
6.74921924866,11.0540385231
6.42949545348,6.88923411856
6.16958637916,9.91872789914
6.85334968457,9.07857910953
6.27585656731,10.7792286453
6.04246559505,9.80493980647
7.18083222496,11.4411360096
6.05462318925,9.72772308762
6.47566562943,10.2774950385
6.96916565956,10.771758486
7.21560363512,8.55035647889
6.2190627997,10.9691860843
7.33188208168,8.30053192981
7.00949001355,7.69080247472
6.87719796424,10.04547239
7.25677497209,7.504914851
7.2811862063,7.90890273077
6.55745069658,10.8604781078
7.05734318394,9.41013816944
7.01975272097,11.4681940477
6.75891338423,10.3273899588
6.24743800919,9.3182651907
6.8274001195,10.5033514362
6.47268177953,8.45008463427
6.79316265877,11.3616508693
6.63384515847,6.86554290256
7.12851167782,7.37972600647
6.56344712717,9.32187884259
6.34165296735,10.4731665932
7.21482524289,8.69404722839
6.69217355011,7.72746133901
7.06872813928,10.0106677455
6.22206225179,10.8264703109
6.2600520473,8.85703913145
6.6474868209,9.37439348109
6.46169356749,10.3803455624
6.58840381638,10.2272693171
7.27678047833,7.78773492118
6.28438291223,10.6180260634
6.18035614185,8.3696172719
7.12015309029,9.66943555105
6.48550891041,9.83547959632
6.0303335557,9.95178056889
7.09034946169,10.9498417974
6.43916160013,7.85169633743
6.20806993757,7.09682931985
6.18653987426,7.45571254029
6.61518207379,7.33945770304
6.61669833497,11.5324268301
6.70066684642,11.7050439365
7.30918818563,8.20046862233
6.55714228186,10.7129096826
7.06424047567,10.6817163118
7.26883031749,9.76000006623
6.3365814763,8.49308412144
6.36438976936,8.57311869191
6.54738959618,11.4921369263
6.03483701268,7.11182082362
6.93820528637,8.73814194705
6.04917740783,9.47331224426
6.85398022483,10.7811374462
6.53915746736,9.65475643315
6.04653880367,11.3753515061
7.33510117731,8.04217934238
6.21216602041,8.65959120954
7.13501041011,6.78476804615
6.78953869922,11.4314762772
6.89840072057,8.6559800014
6.79341340282,11.687870885
7.38203276824,8.1515312325
7.12345896737,9.11327090885
6.33357663002,11.1796609117
6.05227818405,8.98979388593
6.14781337435,8.268212327
6.11684311833,7.16569735161
6.25370124524,8.54965366821
6.6529318751,8.51690500505
7.04057302279,7.1521806656
7.33543094634,8.60173331167
7.20851372964,9.93846428266
6.32670175669,8.03052236446
7.14601540706,10.793497201
6.267679122,11.2063859148
6.23424057367,11.1267090068
6.37677713588,11.0480420861
7.16175441774,6.97544275659
6.62511036772,7.63658650391
6.52981374982,11.2219660941
6.82787974692,8.3346161207
6.51911100683,8.33561356123
6.81009636474,10.9787149914
6.45639848658,8.0193722434
6.96441172346,7.96351003761
6.151278676,11.3468922706
7.1164610862,9.94691338418
7.23011472223,7.85528480941
6.89869633352,8.89792270095
6.71463522983,9.44260312732
6.19677197355,11.690394224
7.16254267915,8.96423579721
6.85674686919,8.11369748324
6.57195956245,6.77960639214
6.33897628637,8.95998175513
6.21962699606,8.75515409828
6.70567621624,9.04174917815
6.1352245359,10.0049254065
6.8779443712,11.6231962595
6.77310602523,10.083857577
6.96880788654,7.4941546942
6.22700960326,7.2799418637
6.71117554384,7.85920333553
6.82335031695,9.39776301493
6.48038231137,9.4001949688
6.38885084438,9.28256395309
6.62120068515,11.4300234274
6.9207768807,8.29475923109
7.33228803465,10.3699280997
6.16229028092,7.34714354009
6.95458630199,9.16793087067
6.60350758186,9.89958133959
6.65052359381,10.5680440133
6.99972834315,9.39652071487
7.1924707302,10.5682438795
6.39561380142,8.29455576838
7.18239092919,9.48820079743
6.33640116383,9.06628089888
7.25380720723,6.79513976939
6.151686258,8.06728190839
7.17354494341,10.064187584
6.10406860399,7.0471379133
6.33468405068,7.91661714872
7.18508788079,6.88266635928
6.57930088456,11.1284815465
6.24531574269,11.3616978312
7.01620776907,10.4100733368
6.92794020077,11.7310393689
6.55025670092,7.44324313311
6.04927852863,11.5985515965
7.04418916367,7.91747785218
7.19916242712,11.0922800598
6.05830807626,10.6897339528
6.41897177372,9.86171974501
7.1205510914,7.96378771257
6.80898296398,8.41790239166
7.21655471335,9.14154462641
7.14367747241,7.87770170764
6.37815962092,11.4115813624
7.28550556361,11.0762046228
6.45689984595,11.4703653985
7.12694491628,11.0593320301
6.65709727723,9.29807383187
7.38275693361,8.33051425232
7.10599663469,11.4097776751
6.77131691001,7.0029792558
6.11468442505,11.5614774751
7.33791490288,9.94980387288
6.91024993945,9.47179995145
6.10961113933,9.85454211437
7.11561029498,9.03163845492
7.20231973048,7.14039778515
6.37057020293,10.795256728
6.67083533195,11.1163966475
7.12201592725,9.85545473061
6.7855214314,9.60487791849
6.97193302663,10.9026241776
6.49313841553,11.6556889804
7.02039401368,9.57476537454
7.3610922137,10.1447216827
7.28583459085,8.13804003801
6.75219553875,11.162807159
7.10233421807,9.53667926973
6.23936942802,8.94500739331
7.00467244058,6.98710797708
6.40638067241,6.96260587786
6.90103291688,7.54593373815
6.79661241625,7.38161694687
7.21455588847,10.1501113605
6.45840490604,7.43110130347
6.08222809283,11.6906805066
6.96446868923,8.1845294284
7.37379723431,10.2193506425
6.56242230266,8.84006007047
6.05340925256,7.89074589407
6.84324693278,6.90729652979
6.44423916327,11.3895897506
6.34249758938,10.1345207573
6.68774571481,11.5035255148
6.50855364051,7.74384703432
6.21184216738,9.5596112555
6.35808912707,9.46588653462
7.26819733384,9.54176684353
6.12856716862,11.6191150585
6.13670237442,8.71622357387
6.51004809343,9.91877673137
6.48879777867,9.22207192359
6.74961106576,8.36975176441
6.30726446812,8.62762470315
6.96727591283,8.06153555643
6.03216974667,9.66366777634
6.63165523222,10.9103836974
6.04663201603,10.1189762787
7.27970200577,11.3593769393
6.76320249688,11.5068522445
6.89251385899,7.74387596325
7.2035566251,10.478343411
6.40133584506,8.03923658158
6.80049128465,9.5136694741
7.0279466951,10.1764638443
7.27474482276,7.61362441125
6.83122112327,8.23115409437
6.03279838349,10.9798855786
6.40909706043,9.97508793836
6.27021278218,7.49831375138
6.41505263415,8.49707818886
6.05226920006,10.8001395038
7.07629563843,9.27935115555
7.08501805526,7.31451659078
7.3022694544,10.8949047006
7.28692941875,9.21610033041
6.54347942076,11.586744158
6.6961277035,8.19462617169
6.75371656935,11.2777946896
7.15712674324,7.0979343411
6.29387899772,10.8812584926
6.95471289907,6.89100949792
6.77727089843,9.86391747441
7.07236381777,8.1187617801
6.14299100427,10.6535677598
7.1834371808,10.4194188362
6.73451850491,7.09394752075
7.33406855944,10.0666947962
6.75133153897,7.61732237918
6.82123420847,9.30118578715
6.75354355644,10.7922532873
6.47918648813,6.8147777891
6.56894686924,10.5225555939
6.59431500617,8.98393599618
7.25716283403,11.4234726114
6.59192281408,10.7940424458
6.72436967699,9.91436099712
6.56381889216,9.82806025428
6.56606105561,7.22934576849
6.40608379852,8.89968112497
7.06089765518,11.1422353093
6.92702603719,10.4740282373
6.32706601357,10.7169794916
6.03540939972,9.16073457659
7.1415182569,8.60020516979
6.53571422342,10.4134243778
6.12949820928,11.1726630387
6.24187552246,9.02188242375
6.54005363057,7.6316935269
6.84314723621,11.5272320553
6.53421139653,8.0475451184
6.54889953896,11.3422011402
6.71829737113,11.6017514964
6.3669366409,8.11346899354
7.05653824178,9.92104943852
6.38245517613,7.1274204129
6.72024762208,10.8791814433
6.93224932368,8.82420518415
6.04624098557,7.68756630236
6.46272483967,8.38034076271
6.14369880434,8.8203026285
6.65448112084,7.44482493824
6.3576661851,7.07107131828
6.46340016543,11.3009671349
7.20145038238,9.4126070438
7.24081595628,10.6483592282
6.66718231022,10.8233337179
6.34441928016,9.90582902546
6.74463880373,7.46250067912
6.11138715093,11.4073649704
6.4727745474,8.86694393652
6.33251175732,10.229731113
6.05203114604,10.5795926597
6.80324123104,7.54720600976
7.21949991814,10.8861665895
6.1407925381,11.257987643
6.05393999608,8.66923613992
6.89229436525,10.6998347444
6.34045858831,11.2413096184
7.05535873124,8.01196652388
6.09041911976,9.93092801433
6.88427332048,7.23240376673
6.7258809709,11.4534626813
6.98189579074,8.88145857532
6.7722060962,8.75552733242
6.62855235744,8.057409734
7.06477371099,7.84012545911
6.70850844779,7.38070294424
6.81304993913,9.19305268956
6.39303459195,11.461747491
7.27173489555,6.88313368661
7.22360687371,9.35524652329
6.49449894881,10.0262364021
6.05095176199,11.2245100567
7.26605778331,10.0168878294
7.13184099377,9.37223869983
6.14996701383,7.66093345549
6.45316661299,7.36831871409
6.12156535531,9.77058501896
6.43083288673,10.8619497291
6.54844020275,8.13555442087
6.88116233997,9.86851030661
6.93240197579,11.5123077615
7.35455471653,8.41282544336
6.81442004883,9.95823179844
7.21249494883,10.974754271
6.60634977248,9.46373701776
6.8624083908,8.5985042761
6.53944516129,9.55731319217
7.30932946865,6.969422908
7.0368847906,8.58768783143
6.60263597403,10.0047203291
7.23758849338,8.95729950105
6.85485073333,7.00336682081
6.66502968473,10.7253242709
6.10709254974,10.9663198755
6.18252057834,11.4417930305
6.71164971419,9.24117301376
6.85407703877,10.898556977
6.26382045003,7.90184514577
6.25172034908,8.44015575066
6.0396103707,8.44700593638
6.46580655531,7.53001786221
6.61322522587,7.80275696461
7.3261184614,7.70869545142
7.13819487656,11.3291956436
7.24145452087,11.4877507606
6.14094907207,9.5730787844
6.46409388432,7.1502664514
6.03728062716,9.88450992498
7.23598356725,7.7074078468
6.77502891966,10.919553324
7.37545498427,10.3093015401
6.63732138603,8.45602248154
6.40500729934,11.5205324661
7.13598735713,7.16571850267
7.07771961877,8.53355274931
6.21824556775,8.00616278545
6.12307342235,10.2729317696
6.20662736529,11.5586884896
6.5575437914,6.87049561384
7.02147782191,7.36023399838
7.20113999469,9.71170995755
6.51535388432,7.35620652622
6.40735100127,11.6854645513
6.5502230487,8.42257546975
